Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.696529801,9.060758609,-5.07842108,5.004875755,11.43484349,4.003371242,10.63613615,6.921821329,7.518404795,9.509402991,3.912722439,1.273800672,1.340700424,-4.65084124,-1.900000003,4.36021101,3.642205758,4.876939311,7.893008143,4.373064812,-1.899751571,-4.900938478,0.501253133,3.600374065,1.098239807,5.104166667,2.590967011,3.50538228,3.6,-3.307593308,-3.899906913,-5.692520968,0.793068252,2.01078255,2.013998171,3.976476379,4.740103328,3.728464306,0.334656057,4.447189628,-2.365464667,0.787402032,2.175480794,1.411598307,3.955457208,6.070546217,2.079183863,0.633460591,-5.017275383,-2.217710856,-0.310320188,-3.413908212,-1.771174941,0.752615447,-1.17048019,1.496506225,0.708386729,-1.276024177,0.227712137,-14.36471193,-0.096777961,17.22646268,2.91435736,2.48226214,
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,-0.645291579,20.87413983,9.934034846,7.019134261,24.33838869,-9.707960159,-22.384824,2.301529973,0.399377359,-2.376593675,-2.907244079,-5.407220318,2.083544224,-1.535863185,-2.726214425,2.643073566,2.910656037,-3.120618826,-0.633649659,0.992734959,1.347293764,-0.027315466,6.343944993,-6.657159313,4.260722163,3.474676277,1.46606082,3.9614389,3.5834291,0.104538373,-0.003925317,4.098412573,-3.763623263,-3.900711017,-1.900253672,2.741364395,3.744406255,0.91313519,-2.124782927,-2.507887276,-0.39238375,-2.477917718,1.328726611,0.052371042,3.868844362,1.13357335,-1.590762601,-1.628331545,1.127644182,4.052517093,
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,2.677100487,1.163257098,1.467089636,5.158264931,-3.307320698,8.954650284,7.90123455,7.126511958,4.790967348,5.008736163,15.12229484,3.439773852,10.43101594,4.556658993,4.028532999,11.3921976,29.05432385,4.76737302,7.355567319,10.38311791,-0.407875723,4.600891249,1.98636656,4.951503725,7.074117458,5.565172882,5.373838546,5.914030936,7.983971794,3.355068382,7.328374357,10.44377972,7.786560409,5.157257362,6.935071468,5.640805154,16.10478365,4.529448777,7.667492386,11.93187384,8.489258484,5.164820127,1.736340395,5.881085507,6.660801289,8.475943392,2.086845227,3.501871857,5.755148512,-10.21839742,4.421367389,5.213867838,4.632157045,,
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.343283699,6.666667834,5.92104509,6.832300921,5.813955061,6.344019106,5.924559931,10.5670565,15.12340473,17.12026767,25.8211072,26.36194095,21.3031841,8.797795213,8.446250377,10.64737671,12.01204009,14.33280159,12.14858892,11.98690138,9.064857465,12.16553186,13.14672905,8.54538364,7.125271269,8.172924331,11.88192814,19.44996951,13.05940589,6.77282195,7.458709219,2.917070188,1.916107052,3.627916152,7.030410248,5.829800014,8.325890884,0.443663586,9.667240703,1.987695834,0.25057395,6.069530876,4.62589475,2.705821706,4.556645653,8.363871093,5.792555777,3.252072958,-14.14423462,10.11972332,6.838410525,-0.170857099,11.10290687,5.697144221,-4.851325074,7.204424759,4.114378564,4.188692372,3.031773395,-8.72888244,11.91627244,5.486017064,3.208068122,-2.989868795,
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.953553798,-3.713800184,-0.707010752,2.080324599,0.947578712,0.64478372,4.676613109,1.404113177,7.091542528,2.332880877,1.130202384,-0.000867175,1.888939956,6.339033612,0.404987104,5.432518987,3.806234914,1.209235419,-2.465137785,-4.478638848,-1.544465665,7.715783631,-8.126513593,9.481726653,3.927219538,3.577979254,-4.938987885,1.710165285,1.977270435,-2.147528066,-0.552543005,-6.424078199,0.335275685,4.89994941,7.200045558,-4.000092964,5.299936018,4.700142379,3.599974904,-2.48943244,4.464739026,3.616542192,-5.397485219,5.994884228,0.908210515,4.77108543,4.607534855,2.054130962,8.587260426,4.630818432,4.194615337,5.053761254,-36.3919771,0.081070515,4.33712103,4.750316841,4.527278213,3.789443593,3.1,0.899999997,0.982919996,0.453901876,0.699968401,1.499999998,
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.163291684,7.427837364,5.297439889,6.655999983,6.317200052,6.75969012,3.065420808,5.008274043,5.067032363,2.918713073,4.018845087,5.519670058,6.728641348,3.357776005,1.545403326,5.889275863,3.534826606,3.735976388,3.725199491,2.177199213,3.415065182,-3.166150221,2.562253588,5.898569401,4.737680815,2.121480834,4.072015741,4.410839003,2.337329757,0.202947874,-2.091055098,0.89046618,2.657706916,4.494049295,2.682328227,1.688961225,4.280166836,3.892886543,5.141003537,5.13853918,1.875098107,2.99925535,1.806385123,3.092363843,3.210454391,2.63794375,2.049904637,0.995406301,-2.915086216,3.090806345,3.137194422,1.755661291,2.325813548,2.873466778,0.649971002,1.038550925,3.033834912,2.742963449,1.908431946,-5.038233435,5.950528028,4.189036281,1.528745508,1.55479521,
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.87224707,-4.935353923,0.208906816,3.68848226,5.711524566,4.486054905,2.235327734,2.633678126,1.901166462,3.946049982,3.005411631,3.542439969,3.996870924,5.87404889,4.90983938,6.640535194,6.338862235,3.962280664,-3.622267345,1.538478495,3.600603636,0.837956414,0.667866778,3.262012554,4.001661791,2.807261763,5.107131791,4.953377994,4.032290638,-3.301119991,6.57225386,4.042272213,0.707363295,2.07016017,
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.108672211,4.789941316,4.879199089,5.256350786,2.104554915,2.461457457,3.055922167,3.588026004,5.632912123,6.377406519,4.075442637,3.200508763,3.049907377,1.45490788,-7.28317438,-1.403676041,2.433652143,0.40908376,2.491512081,4.601977306,1.601335975,-1.309417596,0.639079378,3.008456574,3.673595799,1.858632941,1.585477982,3.277596287,4.33079422,3.674625501,-0.915816617,-0.043733009,-0.12598346,1.269757799,0.480866375,0.471280025,2.261325299,3.029969306,1.662701049,3.958719908,1.575661987,-0.073217257,-0.032398426,2.701709129,2.749699106,4.073628418,3.916375772,2.807983592,-2.297374526,3.243397157,1.813108305,1.179253853,1.792144007,2.349881415,1.644627508,2.06868969,1.362799655,2.860445794,1.14198219,-2.14173712,5.559620206,3.04406103,0.683328174,1.302333325,
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.606632316,1.125043109,-5.753661221,0.493931121,2.427101785,0.374367084,1.213024077,1.806481314,1.122243566,1.573355962,-8.896779266,9.93680137,5.341961404,3.715005904,,
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.519610703,3.930784791,5.6866719,2.461134277,0.670838636,11.46342186,3.588110732,3.573717014,4.103179767,1.69447258,9.571073938,-0.712365918,-5.037756117,1.249580012,-12.27376215,3.604694845,11.14919448,8.026824914,8.435821757,8.172283343,6.718638956,-11.50206205,-4.935229709,3.983710187,3.552398608,5.405564386,6.738842531,7.350810696,10.35835687,3.598723047,7.756201893,11.50193144,6.685584401,5.076803747,9.255427578,7.114862627,7.391739268,4.180886627,-0.273631398,4.971621488,3.154034925,3.202799135,4.723245269,6.674254168,5.837045719,6.049990826,5.168230985,3.789392806,-1.118037236,5.851651022,6.223896785,6.155340019,3.308508247,1.792649471,2.1519425,1.753038749,1.357695373,3.990029478,0.634367534,-6.143474792,11.31492049,2.153993562,0.521367977,2.644311549,
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-27.27,-5.57999999,10.3,18.17999999,16.95,10.65,-5.770000004,-4.099999986,16.94,19.3,7.059999999,3.81,7.760000001,2.310000003,8.719999997,-1.570000002,7.570000001,11.32597799,7.59132468,7.834145016,5.112761091,9.059284171,10.72737068,15.232561,13.43547437,8.935064935,11.62822257,11.22259498,4.206334355,3.941630598,9.361702128,14.29961089,13.92907801,13.07270916,11.03281216,9.976199921,9.287646528,7.920792079,7.737003058,8.586432018,8.312638871,9.243393266,10.11819286,10.13140736,11.45823846,12.67467517,14.14998549,9.670245886,9.402699728,10.59627198,9.461335887,7.856174271,7.778724094,7.461900282,6.978780027,6.775555628,6.891266362,6.756718002,6.068502351,2.340188431,8.570085132,3.134188872,5.414843301,4.977356592,
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,9.932555156,1.22699449,14.49035587,17.61308783,-3.109654273,11.57735969,4.598151785,12.54824864,9.539218771,10.37503184,9.456637662,4.236625012,5.939197536,4.327380858,8.252886367,12.91639744,7.314459154,10.90945365,2.394407462,-10.95769726,3.500498909,0.200822347,-3.900240441,-2.701261435,4.501223181,3.259348766,-0.348972914,1.136483966,2.948004943,-1.095908412,0.040925172,-0.244560611,-0.192485099,0.81120668,7.125744728,7.729327419,9.648840047,4.263905944,1.166859982,-0.265789462,-2.154012491,-2.730526474,-4.725866586,3.185038226,0.996065565,2.815578593,1.101429768,4.782665979,3.603321567,6.848049399,-5.37044724,7.620411765,10.76021313,9.371999942,7.194949427,7.17275964,7.410762426,4.843146059,6.721371676,0.699728593,7.063329102,6.399883627,6.600000452,6.019534619,
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.183680811,3.041559051,3.742550321,3.547159695,2.026053715,4.614955619,-10.91206559,6.346323854,4.901479524,3.092068234,3.479707817,2.673843293,5.355680779,10.73426226,11.24505878,-5.495138397,13.73987152,22.00300492,6.035118773,-1.965291668,17.08268225,7.516202605,6.866830565,7.474572544,8.063161671,6.771663084,-2.146650215,-7.823631975,-1.819120512,-6.105697646,-3.808599373,-3.100003211,-7.932066574,1.876809226,2.894001377,4.21507215,4.527313766,4.725534848,4.511304221,3.832417794,4.324261192,4.477026834,5.453153689,7.048862819,2.228270209,3.809583276,4.32758901,2.847677889,2.579251777,2.899024721,3.379211285,4.625978722,4.995529161,5.719818145,5.666952987,4.535794237,3.541176549,3.955514239,3.475059982,0.259932916,3.338857472,3.736784006,3.347562908,3.524723081,
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-10.85137608,21.20069751,5.213990134,-2.440223564,0.997348794,6.775485302,-0.985738661,4.332698464,9.328837439,-0.245056575,6.005018067,0.151135514,8.137275887,3.130585879,-4.981631005,-5.309002081,0.760793602,-5.345291528,0.430088262,2.194912924,2.350524075,-0.457677609,1.411703688,5.541074022,0.467850951,4.717209653,2.675642451,0.470381337,-1.266050636,-6.568310695,-8.421051499,-10.50000856,-13.46905054,-3.899996803,0.69999883,-1.023172642,-5.617046599,-1.624154045,-4.270140831,-6.910927317,-2.100173025,2.947765184,5.577822311,6.738373933,6.135151155,5.108944332,8.529929742,7.401723375,0.565481558,7.843007822,7.593317213,8.668593605,9.624488792,7.302277509,6.359737562,0.393832798,4.241210473,6.071688706,0.555384295,0.775427992,6.429610056,9.311169441,8.533489832,6.126755518,
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.350726724,5.202308788,-4.029300398,3.816796268,3.676467736,1.358982462,2.116272057,7.631326239,7.548525195,6.358470187,7.753035853,8.617550845,8.231188946,7.885520811,7.731596834,0.916286751,-8.95342798,6.359747011,9.813224738,17.63660548,17.61972247,23.59769996,5.85396284,6.976131054,-1.185660854,-6.861526437,0.18937664,1.766263428,2.599876518,1.000003566,2.395367453,2.611948055,-0.979683209,-5.493075745,3.985324378,4.290481559,-0.624812152,3.73755277,-2.582199358,7.575980395,3.802601899,4.581870061,0.813264076,3.476631621,7.755758978,7.986238363,-6.613994804,6.306375956,11.63728886,9.931265431,2.205919363,9.947153143,-0.712434452,6.646065409,0.415193061,-8.685243439,-5.594773719,-2.304317801,1.12447392,-6.26777228,1.01507037,1.475356132,1.906864263,2.579669439,
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.089216984,5.411889613,3.286707554,6.166941324,3.60001139,5.236735862,4.134864166,5.933117999,6.102517309,6.207796961,5.960727946,7.669147544,6.722954969,5.745757189,2.323255281,4.728368735,4.158505453,8.469900838,5.379118988,4.087353676,2.276872745,0.948420787,1.573956038,3.350683739,3.107106196,5.824076137,5.368932148,4.064173245,3.41409611,4.281998331,2.001607596,4.044929439,5.385409939,5.814661907,5.202437593,2.055854713,3.430293678,0.569784088,-4.204015242,2.924861482,1.677898308,2.503980467,3.918271903,5.333022068,4.828761108,6.716868698,6.738194691,3.283446186,1.139648645,4.494658971,6.947891982,3.912635767,5.13399352,4.499030001,2.955901375,2.087382502,1.359360868,2.564324283,3.186855392,-7.185914138,10.80119819,7.328277294,0.712380032,1.598331537,
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.461984587,4.057905508,3.093063382,4.166544752,2.779135418,2.071035026,2.077744041,4.970596104,-0.917059811,7.338810961,-6.166974452,7.358015294,2.547345834,-3.986517529,5.637279287,-0.510368829,4.410425626,0.025040799,2.697686464,-1.007018871,5.419599718,4.597682633,1.934428123,3.100412104,5.665202402,-1.754446794,0.803599788,3.964611189,3.240601985,3.777880707,4.143564792,3.168356276,4.466163698,2.106669206,1.147473994,3.32039988,3.815702113,3.642595874,1.760701647,-0.195577457,2.000192118,2.603010319,2.99521564,3.338101094,
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,8.451562408,2.825030085,9.520749752,3.783270684,8.642086615,2.871455422,4.309063732,5.996854914,5.697949366,0.692171874,1.404146981,10.93764699,8.708311566,19.18264163,14.21163625,11.34652476,11.11842606,12.51728579,11.22264845,14.28486885,2.231654545,5.25089117,4.176259326,10.19707263,6.912457957,7.983750448,15.17068797,7.039011296,-1.503586724,1.83641915,3.924718213,1.083648484,0.632136727,0.69666684,0.936026508,4.280714827,4.55131481,3.706964583,6.947826341,-20.8052759,7.033530107,15.84367568,4.794761391,7.24388539,
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.879276556,5.442391375,6.898923442,3.659048314,8.190527594,6.969319031,5.65012592,8.473304347,5.491799943,7.503134343,6.778505426,8.178045134,7.708915812,5.544899991,2.100071049,5.517564403,8.904474432,6.267686824,4.939123955,0.751895403,-2.261655507,-7.285568847,2.862992702,8.024107907,0.721601729,5.536250843,4.76453328,3.43214738,5.665975549,3.553063366,2.265654963,9.201103733,7.09719124,4.519028376,4.153953043,1.350459491,5.476165777,7.155308579,4.214811171,3.86871809,3.491169894,3.41687639,4.317179866,4.424599597,3.976666368,7.326695433,8.215131983,4.738174878,-0.873455943,5.360343526,4.40315924,4.88259241,2.494766112,3.542109878,3.652080968,4.204323252,4.157698963,2.615904404,2.417511818,-4.273354322,7.935762247,4.55149178,5.111921832,4.321224296,
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,9.665615049,5.375175247,2.155236482,8.100828693,7.092733765,6.890583222,6.672891711,6.16246848,5.941002011,2.138373824,2.357662228,1.027544211,2.461175039,-2.921070447,-1.713296675,5.350524933,6.715123715,7.955365388,7.461526131,5.193247276,0.364471723,0.497681372,-3.582419226,1.928952252,1.082411397,1.354179827,0.146929927,1.72654285,3.184248,-0.327504849,-0.054439343,2.052827326,0.463000319,3.336765255,3.082946529,4.915024752,4.614361803,4.919085149,5.063310059,4.691504911,2.103161364,3.985048145,6.099936472,4.660685836,4.39522843,7.832097791,3.846741665,1.699666047,-3.392319578,1.858214499,0.886353025,4.034856999,1.375225714,2.59149739,-0.100918344,-3.080199017,-0.745458059,1.210878666,0.87511782,-9.029163033,6.531812483,14.88510301,8.83833676,13.31292509,
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,8.583859012,4.826685843,3.434488536,0.984491816,9.476426069,5.427960459,8.709502862,6.595998563,1.088183302,-4.849442951,19.68833433,8.918234965,5.411470724,7.929716515,1.596674598,0.095303386,-2.402172538,3.705539909,0.680083233,-2.948564945,-10.69269711,-11.58060308,-14.87818069,0.71693031,2.457201172,7.838749659,2.783425042,0.159146052,6.188755304,5.914760174,3.185029904,1.424821261,3.792740223,5.77053807,11.20165642,12.06586311,7.262136966,4.116828042,1.451305431,2.390352297,2.802300836,3.014900289,2.747602563,1.047576632,4.438333589,0.512843096,1.809791784,2.247948529,-0.163087224,-10.9494359,1.254487357,1.774652277,-1.929371232,-1.061732732,
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.695753704,0.397065217,0.288186682,0.208461073,0.676425345,1.63593469,2.469963228,2.18804308,-0.531308242,0.082306609,0.508457572,-0.348950357,-0.635696648,-0.637398345,0.458151746,-1.0677077,-1.276209315,-2.10411143,-3.206131719,-18.43847035,4.183711931,6.906,4.202,5.0269,
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.162625338,-0.357401373,-7.200482782,-2.715636823,1.169062695,1.229753683,1.279330593,2.654529322,2.833122427,3.239973614,3.184047307,4.267265672,3.915636377,-4.954807322,4.869416554,5.77566708,5.815591826,,
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,20.26629217,16.36200095,7.777403353,9.905569375,5.7532447,2.516998458,6.021708987,5.582181694,8.757894386,4.882540763,3.703950291,7.065250816,8.64677785,7.947425526,7.403999511,0.739501434,9.399998307,0.700000765,5.899999285,8.362468857,1.248541475,2.640930664,6.110882949,4.997954695,5.965304455,3.952562582,3.722974911,2.623299623,5.026272267,4.852987622,4.713783586,5.098226149,3.646989221,-2.015082037,2.282671001,0.416711868,-3.447381514,-6.587477511,-1.776058677,3.418920389,6.573590809,5.750832366,6.271663601,5.875595834,-3.220630186,11.39755908,8.273725973,3.619456446,3.940773817,
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.61494236,-0.506542343,0.061904242,2.909309484,6.221405989,4.168584269,-0.595838414,-0.393150194,1.378360609,4.01066962,2.917219529,1.513459491,3.300836833,4.736339697,6.375028861,6.623172992,5.488825952,2.612268072,-4.798324167,2.714665099,1.772380853,-0.770668191,-0.041812416,2.245212199,4.958758489,2.580870139,5.1735653,2.830305883,3.565776581,-5.304879555,4.029018321,2.847170658,0.047580331,1.23308612,
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.298439564,4.623470957,2.735296404,6.63946991,5.244164053,2.812181275,-0.330256485,5.66877306,7.418102753,5.103144545,3.13269977,4.300341292,4.777486909,0.890068699,-0.866738937,4.949258435,3.34721808,3.008492888,4.150363338,1.408828644,0.529240542,-0.394840736,1.572410142,2.822947836,2.327935201,2.287339259,1.402151588,3.70723568,3.896551706,5.255006101,5.108261502,2.013613409,-0.973033082,2.596855697,1.504993842,1.037875567,1.854322384,2.095612312,2.129570163,2.876523125,1.636141707,-0.228255716,-0.529801394,1.162086845,0.885485293,3.866682415,2.889117414,0.887902331,-5.544554519,4.134637785,3.757968845,0.463512037,0.396995584,2.180186022,1.663006023,2.222222163,2.797906721,1.135696046,0.977734697,-4.131914432,3.909999942,1.809258124,-0.869647579,-0.495851897,
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.192987285,7.308985635,7.123432337,5.458091517,4.774339349,5.545080812,1.202115173,4.407156676,5.166537029,6.807335294,6.980484673,
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,10.53574573,-18.35928541,13.38318215,10.82933111,4.127683528,2.556317902,4.196646869,1.420933162,7.073356601,6.307561023,7.816623017,-0.191136403,5.417983511,1.34776916,2.029413382,2.161421389,0.034477527,3.030865863,3.104195725,2.185627424,3.774230439,0.354077659,2.340219378,-0.063843443,-3.087420524,5.804954686,4.097836623,0.915286473,4.400774798,5.357937558,7.121312178,-1.135751456,-0.105610858,0.042738888,-0.157391793,0.004503997,2.335217421,-3.373382625,1.447245565,-7.544363755,2.96401061,3.948097579,-15.70640245,5.37983839,10.39680766,3.652210122,2.052738473,
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.378832476,5.666822173,0.637021234,9.269938215,4.555254814,2.740910109,5.886231241,5.852997376,6.799120474,1.856001728,3.177821682,3.797598168,4.719492911,-0.964267384,-1.409899533,5.993401952,1.985430255,2.416993543,4.053299791,-0.751430002,-0.740986389,3.892112456,2.654803944,4.339345051,4.153083833,4.733406119,0.46295583,0.272951119,0.69717321,1.660267742,1.458180053,2.022811242,-0.078900413,5.294696152,3.038021505,2.895750692,3.168481438,2.326302745,2.967305363,3.724008995,0.950032246,0.456530019,0.441091007,2.776351807,2.35960883,3.816487699,0.987173816,-0.41717844,-4.974479057,1.582897031,1.310803761,-0.005432302,1.392673432,1.277999832,2.104414564,3.073045492,3.056477239,1.86000749,1.711400939,-1.780106018,6.500254458,0.443832615,0.604587766,3.477835931,
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-2.31324875,17.04724093,6.502902634,6.764865116,-12.48183392,13.46334483,3.327542287,0.238860485,10.89144583,18.22668288,10.87146607,10.39416408,12.89576373,6.001902903,5.193253357,6.728122642,4.981783951,2.140684677,4.531399217,7.968738507,4.27986748,1.698708631,4.627946348,1.252895975,-2.122534976,3.521993199,10.11736736,2.155963331,4.400538815,-5.454312395,0.944138889,11.23746413,7.36669527,2.59378306,5.699988592,5.961193194,8.8995523,6.705855708,5.95651025,4.651725503,2.469370238,4.48650367,-1.349357448,2.585566674,9.43178932,9.17120651,7.418405778,3.268086713,1.00345293,8.401145412,3.191962275,2.775671008,4.934733007,7.111226297,6.987711312,6.719740787,3.933861764,7.097516402,4.894030115,-7.929052342,14.01242891,5.237956529,2.192298482,4.953522045,
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-13.60544132,-19.68504183,34.31372878,5.839413008,6.206898211,-4.804970943,9.452962563,10.79623857,8.433280282,8.86265711,-11.33171917,27.42396948,3.813176296,7.494917705,5.045341613,8.386756484,5.258585986,9.214835701,7.477826551,0.790606972,2.999996088,6.400004115,5.400003025,5.599996529,3.699997255,0.400001003,-0.699997526,-1.000005491,4.400002161,0.80000058,-1.200000586,1.800002303,-2.100000757,-0.899996553,3.799994791,4.099998472,1.099999937,5.100003611,3.200001553,3.800000002,2.999999999,5.4,6.500000001,4.5,5.4,2.899999999,3.100000001,2.499999999,1.2,4.800000001,2.999999999,2.4,2.600000001,4.099999999,3.200000001,3.9,1.499999999,1.400000001,0.899999999,-4.999999999,3.799999999,3.600000001,4.1,3.699999999,
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-13.43460401,-0.671942014,6.462934396,10.83151098,10.8233007,8.021073699,-1.452204617,1.732766303,11.42093667,13.48199871,6.775992011,4.895696367,8.262877227,3.920510492,6.722151376,2.756135116,7.471219315,9.187919174,7.016925437,7.467467966,5.573846692,6.44440038,7.681344755,10.02114637,7.93235425,7.14488232,9.176491811,9.776581817,5.686186016,5.154025867,8.095128301,11.25115561,11.31452995,10.94903577,9.93684679,9.106391778,7.396482725,3.003645657,6.451318247,7.728782294,6.980570659,8.155160321,9.02400839,9.149149069,10.04940892,11.07030933,12.45176684,8.64882759,8.016037878,9.897951121,8.58482683,7.579148127,7.317541824,7.022976263,6.661424659,6.510090637,6.666722306,6.537137249,5.885861018,1.345225601,7.719796469,3.54811147,5.255279864,4.961443882,
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.743868709,4.173420494,5.274781911,8.45186157,6.084308496,4.241994379,5.570964624,7.230831966,6.557700617,8.408563614,5.327415784,6.649134701,7.049597373,6.789246173,2.894960737,7.011404458,4.025133445,2.167520981,4.051212932,3.208952354,3.626548058,0.523023893,0.31316442,2.129529564,1.041332901,1.53243107,2.922100033,3.238198393,1.979550733,5.08724414,4.413718595,4.134789629,3.521157943,3.352428876,2.528411993,5.706967467,4.970608384,2.39170404,2.223749384,4.36773102,1.200216455,1.734604558,4.977501255,6.365583618,5.971768118,6.141283911,5.766818125,3.486731243,0.646995042,6.381020862,4.952359812,4.230325067,4.030776774,3.985711153,4.242820224,4.136288055,4.487111351,3.607979483,2.269866656,-4.302950042,7.509998573,6.021190058,4.59507205,3.668943594,
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.780045376,5.434808715,7.765803909,10.40279385,6.981456644,8.609141412,7.330618763,9.310880873,11.48182316,3.91381314,5.285559872,7.159990334,7.668344881,1.02439696,3.552381847,4.182796273,5.20541278,5.802992782,5.932442567,3.750316798,4.63773647,4.163120481,4.431184976,6.177538957,5.712437626,4.936649878,6.286172463,7.623581746,5.149114579,5.085862096,4.899605932,4.280555751,4.243721901,5.273256392,5.717054195,5.656636287,4.109831081,0.491547066,3.811142227,5.46046822,3.313472607,4.445526755,4.991968295,5.896119297,5.956649787,6.479931296,7.484057666,4.433156173,2.624096095,7.62675266,5.451001962,5.20891396,5.278815865,4.798356126,4.71876408,4.65562872,5.062127615,4.794897182,4.042970182,-0.057492466,6.344826114,2.999618497,4.205667383,3.7901055,
